Time,Price,Quantity,Side
12:24:55,91368.1,0.01,BUY
12:24:55,91368.1,0.01,BUY
12:24:55,91368.1,0.01,BUY
12:24:55,91368.1,0.01,BUY
12:24:55,91368.1,0.01,BUY
12:24:55,91368.1,0.01,BUY
12:24:55,91368.1,0.01,BUY
12:24:55,91368.1,0.01,BUY
12:24:55,91368.1,0.01,BUY
12:24:55,91368.1,0.01,BUY
12:24:55,91368.1,0.01,BUY
12:24:56,91368.1,0.01,BUY
12:24:56,91368.1,0.01,BUY
12:24:56,91368.1,0.01,BUY
12:24:56,91368.1,0.01,BUY
12:24:56,91368.1,0.01,BUY
12:24:56,91368.1,0.01,BUY
12:24:56,91368.1,0.01,BUY
12:24:56,91368.1,0.01,BUY
12:24:56,91368.1,0.01,BUY
12:24:56,91368.1,0.01,BUY
12:24:56,91368.1,0.01,BUY
12:24:56,91368.1,0.01,BUY
12:25:05,91368.1,0.01,SELL
12:25:05,91368.1,0.01,SELL
12:25:05,91368.1,0.01,SELL
12:25:05,91368.1,0.01,SELL
12:25:05,91368.1,0.01,SELL
12:25:05,91368.1,0.01,SELL
12:25:05,91368.1,0.01,SELL
12:25:05,91368.1,0.01,SELL
12:25:05,91368.1,0.01,SELL
12:25:05,91368.1,0.01,SELL
12:25:05,91368.1,0.01,SELL
12:25:05,91368.1,0.01,SELL
12:25:05,91368.1,0.01,SELL
12:25:05,91368.1,0.01,SELL
12:25:05,91368.1,0.01,SELL
12:25:05,91367.4,0.01,SELL
12:25:05,91365.6,0.01,SELL
12:25:05,91364.9,0.01,SELL
12:25:05,91363.6,0.01,SELL
12:25:05,91363.4,0.01,SELL
12:25:05,91362.6,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91362.4,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91360,0.01,SELL
12:25:05,91359.3,0.01,SELL
12:25:05,91358.9,0.01,SELL
12:25:05,91358.9,0.01,SELL
12:25:05,91358.9,0.01,SELL
12:25:05,91358.9,0.01,SELL
12:25:05,91358.9,0.01,SELL
12:25:05,91358.9,0.01,SELL
12:25:05,91358.9,0.01,SELL
12:25:05,91358.9,0.01,SELL
12:25:05,91358.9,0.01,SELL
12:25:05,91358.9,0.01,SELL
12:25:05,91358.9,0.01,SELL
12:25:05,91358.9,0.01,SELL
12:25:05,91357.9,0.01,SELL
12:25:05,91357.9,0.01,SELL
12:25:05,91357.9,0.01,SELL
12:25:05,91357.9,0.01,SELL
12:25:05,91357.9,0.01,SELL
12:25:05,91357.9,0.01,SELL
12:25:05,91357.9,0.01,SELL
12:25:05,91357.9,0.01,SELL
12:25:05,91357.9,0.01,SELL
12:25:05,91357.9,0.01,SELL
12:25:05,91357.9,0.01,SELL
12:25:06,91357.9,0.01,SELL
12:25:06,91357.9,0.01,SELL
12:25:06,91357.9,0.01,SELL
12:25:06,91357.9,0.01,SELL
12:25:06,91357.9,0.01,SELL
12:25:06,91357.9,0.01,SELL
12:25:06,91357.9,0.01,SELL
12:25:06,91357.9,0.01,SELL
12:25:06,91357.9,0.01,SELL
12:25:06,91357.9,0.01,SELL
12:25:06,91357.9,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91357.6,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91354.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:06,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:07,91351.2,0.01,SELL
12:25:08,91351.2,0.01,SELL
12:25:08,91351.2,0.01,SELL
12:25:08,91351.2,0.01,SELL
12:25:08,91351.2,0.01,SELL
12:25:08,91351.2,0.01,SELL
12:25:08,91351.2,0.01,SELL
12:25:08,91351.2,0.01,SELL
12:25:08,91351.2,0.01,SELL
12:25:08,91351.2,0.01,SELL
12:25:08,91351.2,0.01,SELL
12:25:08,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:09,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91351.2,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.9,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91348.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91347.7,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:10,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
12:25:11,91344.4,0.01,SELL
