Time,BestBid_USD,BestAsk_USD,MidPrice_USD,Spread_USD,Imbalance
22:13:52,91368,91368,91368,0.01,0.822982
22:13:52,91368,91368,91368,0.01,0.817106
22:13:52,91368,91368,91368,0.01,0.241919
22:13:52,91368,91368,91368,0.01,-0.95802
22:13:52,91368,91369.8,91368.9,1.81,0.362196
22:13:52,91368,91371.7,91369.8,3.69,0.887532
22:13:52,91368,91371.7,91369.8,3.69,0.887532
22:13:53,91371.7,91371.7,91371.7,0.01,0.957947
22:13:53,91371.7,91371.7,91371.7,0.01,0.957947
22:13:53,91371.7,91378.8,91375.2,7.09,0.0266301
22:13:53,91371.7,91378.8,91375.2,7.09,0.0266301
22:13:53,91378.7,91378.8,91378.7,0.01,0.936989
22:13:53,91378.7,91378.8,91378.7,0.01,0.981766
22:13:53,91378.8,91378.8,91378.8,0,0.953573
22:13:53,91378.8,91380,91379.4,1.25,0.996917
22:13:53,91378.8,91380,91379.4,1.25,0.996917
22:13:53,91380,91380,91380,0,0.980371
22:13:53,91380,91380,91380,0,0.980371
22:13:53,91380,91386.3,91383.1,6.28,0.975761
22:13:53,91380,91386.3,91383.1,6.28,0.975761
22:13:53,91380,91386.3,91383.1,6.28,0.975761
22:13:53,91386.3,91386.3,91386.3,0.01,0.999262
22:13:53,91386.3,91386.3,91386.3,0.01,0.998946
22:13:53,91386.3,91386.3,91386.3,0.01,0.998946
22:13:53,91386.3,91386.3,91386.3,0.01,0.998946
22:13:53,91386.3,91386.3,91386.3,0,0.997356
22:13:53,91386.3,91390.8,91388.6,4.56,0.996322
22:13:53,91386.3,91400,91393.1,13.72,0.998646
22:13:53,91386.3,91400,91393.1,13.72,0.998646
22:13:53,91386.3,91400,91393.1,13.72,0.998646
22:13:53,91386.3,91400,91393.1,13.72,0.998646
22:13:53,91400,91400,91400,0,0.999085
22:13:53,91400,91400,91400,0,0.999064
22:13:53,91400,91400,91400,0,0.999064
22:13:53,91400,91412,91406,12.04,0.881136
22:13:53,91400,91412,91406,12.04,0.881136
22:13:53,91400,91412,91406,12.04,0.881136
22:13:53,91412,91412,91412,0.01,0.800556
22:13:53,91412,91412,91412,0.01,0.683587
22:13:53,91412,91412,91412,0.01,0.719194
22:13:53,91412,91412,91412,0.01,0.784772
22:13:54,91412,91412,91412,0.01,0.784772
22:13:54,91412,91412,91412,0,0.71143
22:13:54,91412,91422.6,91417.3,10.54,0.845717
22:13:54,91412,91422.6,91417.3,10.54,0.845717
22:13:54,91412,91422.6,91417.3,10.54,0.845717
22:13:54,91422.6,91422.6,91422.6,0.01,0.937184
22:13:54,91422.6,91422.6,91422.6,0.01,0.931241
22:13:54,91422.6,91422.6,91422.6,0.01,0.931241
22:13:54,91422.6,91422.6,91422.6,0.01,0.927306
22:13:54,91422.6,91422.6,91422.6,0.01,0.929247
22:13:54,91422.6,91422.6,91422.6,0.01,0.92959
22:13:54,91422.6,91422.6,91422.6,0.01,0.930031
22:13:54,91422.6,91422.6,91422.6,0.01,0.975978
22:13:54,91422.6,91422.6,91422.6,0.01,0.975978
22:13:54,91422.6,91422.6,91422.6,0.01,0.975287
22:13:54,91422.6,91422.6,91422.6,0.01,0.987078
22:13:55,91422.6,91422.6,91422.6,0.01,0.965815
22:13:55,91422.6,91422.6,91422.6,0.01,0.925438
22:13:55,91422.6,91422.6,91422.6,0.01,0.926207
22:13:55,91422.6,91422.6,91422.6,0.01,0.927991
22:13:56,91422.6,91422.6,91422.6,0.01,0.927309
22:13:56,91422.6,91422.6,91422.6,0,0.881096
22:13:56,91422.6,91426.3,91424.4,3.73,0.629644
22:13:56,91422.6,91426.3,91424.4,3.73,0.629644
22:13:56,91426.3,91426.3,91426.3,0.01,0.852391
22:13:56,91426.3,91426.3,91426.3,0.01,0.852353
22:13:57,91426.3,91426.3,91426.3,0.01,0.849701
22:13:57,91426.3,91426.3,91426.3,0.01,0.998333
22:13:57,91426.3,91427.6,91426.9,1.27,0.720618
22:13:57,91427.6,91427.6,91427.6,0.01,0.92026
22:13:58,91427.6,91427.6,91427.6,0.01,0.920746
22:13:58,91427.6,91427.6,91427.6,0,0.815189
22:13:58,91427.6,91434.8,91431.2,7.23,0.383673
22:13:58,91427.6,91434.8,91431.2,7.23,0.383673
22:13:58,91434.8,91434.8,91434.8,0.01,0.642473
22:13:58,91434.8,91434.8,91434.8,0.01,0.616581
22:13:58,91434.8,91434.8,91434.8,0.01,0.43787
22:13:58,91434.8,91434.8,91434.8,0.01,0.448208
22:13:58,91434.8,91434.8,91434.8,0.01,0.49848
22:13:58,91434.8,91434.8,91434.8,0.01,0.536128
22:13:59,91434.8,91434.8,91434.8,0.01,0.534705
22:13:59,91434.8,91434.8,91434.8,0.01,0.57854
22:13:59,91434.8,91434.8,91434.8,0.01,0.581229
22:13:59,91434.8,91434.8,91434.8,0.01,0.5942
22:13:59,91434.8,91434.8,91434.8,0.01,0.601459
22:14:00,91434.8,91434.8,91434.8,0.01,0.582116
22:14:00,91434.8,91439.4,91437.1,4.57,0.927576
22:14:00,91441.3,91441.4,91441.3,0.01,0.605955
22:14:00,91441.3,91441.4,91441.3,0.01,0.583897
22:14:00,91441.3,91441.4,91441.3,0.01,0.606835
22:14:00,91441.3,91441.4,91441.3,0.01,0.607861
22:14:00,91441.3,91441.4,91441.3,0.01,0.392947
22:14:01,91441.3,91441.4,91441.3,0.01,0.430587
22:14:01,91441.3,91441.4,91441.3,0.01,0.587627
22:14:01,91441.3,91441.4,91441.3,0.01,0.587627
22:14:01,91441.4,91441.4,91441.4,0,0.188493
22:14:01,91441.4,91441.4,91441.4,0,0.188493
22:14:01,91441.4,91441.4,91441.4,0,0.188493
22:14:01,91441.4,91444.9,91443.1,3.5,0.783522
22:14:01,91441.4,91461.1,91451.2,19.72,0.950911
22:14:01,91441.4,91469.4,91455.4,28.06,0.996546
22:14:01,91441.4,91469.4,91455.4,28.06,0.996546
22:14:01,91441.4,91469.4,91455.4,28.06,0.996546
22:14:01,91441.4,91469.4,91455.4,28.06,0.996546
22:14:01,91441.4,91469.4,91455.4,28.06,0.996546
22:14:01,91469.4,91469.4,91469.4,0.01,0.998226
22:14:01,91469.4,91469.4,91469.4,0.01,0.998226
22:14:02,91469.4,91469.4,91469.4,0.01,0.998226
22:14:02,91469.4,91469.4,91469.4,0.01,0.917824
22:14:02,91469.4,91469.4,91469.4,0.01,0.917824
22:14:02,91469.4,91469.4,91469.4,0.01,0.917824
22:14:02,91469.4,91469.4,91469.4,0.01,0.922526
22:14:02,91469.4,91469.4,91469.4,0.01,0.910438
22:14:02,91469.4,91469.4,91469.4,0.01,0.908082
22:14:02,91469.4,91469.4,91469.4,0.01,0.796229
22:14:02,91469.4,91469.4,91469.4,0.01,0.794767
22:14:02,91469.4,91469.4,91469.4,0.01,0.998693
22:14:02,91469.4,91469.4,91469.4,0,0.991028
22:14:02,91469.4,91474,91471.7,4.57,-0.214938
22:14:02,91474,91474,91474,0.01,0.717429
22:14:02,91474,91474,91474,0.01,0.745744
22:14:02,91474,91474,91474,0.01,0.729271
22:14:02,91474,91474,91474,0.01,0.954933
22:14:02,91474,91474,91474,0,-0.0625463
22:14:02,91474,91474,91474,0,-0.0625463
22:14:02,91474,91486.8,91480.4,12.79,0.883749
22:14:02,91474,91486.8,91480.4,12.79,0.883749
22:14:02,91486.8,91486.8,91486.8,0.01,0.996058
22:14:02,91486.8,91486.8,91486.8,0.01,0.996058
22:14:02,91486.8,91486.8,91486.8,0.01,0.896861
22:14:02,91486.8,91486.8,91486.8,0.01,0.896861
22:14:03,91486.8,91486.8,91486.8,0.01,0.891995
22:14:03,91486.8,91486.8,91486.8,0.01,0.861105
22:14:03,91486.8,91486.8,91486.8,0.01,0.960638
22:14:03,91486.8,91486.8,91486.8,0,0.188284
22:14:03,91486.8,91486.8,91486.8,0,0.188284
22:14:03,91486.8,91493.2,91490,6.42,-0.140547
22:14:03,91486.8,91493.2,91490,6.42,-0.140547
22:14:03,91486.8,91493.2,91490,6.42,-0.140547
22:14:03,91493.2,91493.2,91493.2,0.01,0.928949
22:14:03,91493.2,91493.2,91493.2,0.01,0.898173
22:14:03,91493.2,91493.2,91493.2,0.01,0.898173
22:14:03,91493.2,91493.2,91493.2,0.01,0.728326
22:14:03,91493.2,91493.2,91493.2,0.01,0.720862
22:14:03,91493.2,91493.2,91493.2,0.01,0.722188
22:14:03,91493.2,91493.2,91493.2,0.01,0.822482
22:14:03,91493.2,91493.2,91493.2,0.01,0.82181
22:14:04,91493.2,91493.2,91493.2,0.01,-0.256567
22:14:04,91493.2,91493.2,91493.2,0.01,-0.313891
22:14:04,91493.2,91493.2,91493.2,0.01,-0.36074
22:14:04,91493.2,91493.2,91493.2,0.01,-0.354058
22:14:04,91493.2,91493.2,91493.2,0.01,-0.448535
22:14:04,91493.2,91493.2,91493.2,0.01,-0.970813
22:14:04,91490,91493.2,91491.6,3.2,-0.916725
22:14:04,91490,91490,91490,0.01,-0.929917
22:14:04,91490,91490,91490,0.01,-0.990978
22:14:05,91490,91490,91490,0.01,-0.927486
22:14:05,91490,91490,91490,0.01,-0.9992
22:14:05,91483.2,91490,91486.6,6.78,-0.431336
22:14:05,91483.2,91483.2,91483.2,0.01,-0.497482
22:14:05,91483.2,91483.2,91483.2,0.01,-0.998737
22:14:05,91483.2,91483.2,91483.2,0.01,-0.998747
22:14:05,91483.2,91483.2,91483.2,0.01,-0.991793
22:14:05,91483.2,91483.2,91483.2,0.01,-0.998641
22:14:05,91480.1,91483.2,91481.6,3.17,-0.999921
22:14:05,91469.4,91483.2,91476.3,13.83,-0.947309
22:14:05,91469.4,91483.2,91476.3,13.83,-0.947309
22:14:05,91469.4,91469.4,91469.4,0.01,-0.968518
22:14:05,91469.4,91469.4,91469.4,0.01,-0.928095
22:14:05,91469.4,91469.4,91469.4,0.01,-0.928095
22:14:06,91469.4,91469.4,91469.4,0.01,-0.929285
22:14:06,91469.4,91469.4,91469.4,0.01,-0.926434
22:14:06,91469.4,91469.4,91469.4,0.01,-0.988936
22:14:06,91461.2,91469.4,91465.3,8.25,-0.839599
22:14:06,91461.2,91469.4,91465.3,8.25,-0.839599
22:14:06,91461.2,91461.2,91461.2,0.01,-0.83553
22:14:06,91461.2,91461.2,91461.2,0.01,-0.835828
22:14:06,91461.2,91461.2,91461.2,0.01,-0.454682
22:14:06,91461.2,91461.2,91461.2,0.01,-0.465871
22:14:06,91461.2,91461.2,91461.2,0.01,-0.376611
22:14:06,91461.2,91461.2,91461.2,0.01,-0.330311
22:14:07,91461.2,91461.2,91461.2,0.01,-0.3244
22:14:07,91461.2,91461.2,91461.2,0.01,-0.383643
22:14:07,91461.2,91461.2,91461.2,0.01,0.898273
22:14:07,91461.2,91461.2,91461.2,0,0.993193
22:14:08,91465.7,91465.7,91465.7,0.01,0.892147
22:14:08,91465.7,91465.7,91465.7,0.01,0.745716
22:14:08,91465.7,91465.7,91465.7,0.01,0.408712
22:14:08,91465.7,91465.7,91465.7,0.01,0.717051
22:14:08,91465.7,91465.7,91465.7,0.01,0.94389
22:14:08,91465.7,91465.7,91465.7,0.01,0.928003
22:14:09,91465.7,91465.7,91465.7,0.01,0.929918
22:14:09,91465.7,91465.7,91465.7,0,0.983456
22:14:09,91471.4,91471.4,91471.4,0.01,0.38993
22:14:09,91471.4,91471.4,91471.4,0.01,0.350675
22:14:10,91471.4,91471.4,91471.4,0.01,0.218352
22:14:10,91471.4,91471.4,91471.4,0.01,0.0260611
22:14:10,91471.4,91471.4,91471.4,0.01,-0.01797
22:14:10,91471.4,91471.4,91471.4,0.01,-0.312096
22:14:11,91471.4,91471.4,91471.4,0.01,-0.310041
22:14:12,91471.4,91471.4,91471.4,0.01,-0.288246
22:14:12,91471.4,91471.4,91471.4,0.01,-0.990827
22:14:12,91470.3,91471.4,91470.8,1.09,-0.998174
22:14:12,91470.3,91470.3,91470.3,0.01,-0.99885
22:14:12,91467.9,91470.3,91469.1,2.43,-0.999171
22:14:12,91467.9,91467.9,91467.9,0.01,-0.999178
22:14:13,91467.9,91467.9,91467.9,0.01,-0.998539
22:14:13,91467.9,91467.9,91467.9,0.01,-0.885945
22:14:13,91467.9,91467.9,91467.9,0.01,-0.902264
22:14:14,91467.9,91467.9,91467.9,0.01,-0.998884
22:14:14,91467.9,91467.9,91467.9,0.01,-0.998947
22:14:15,91467.9,91467.9,91467.9,0.01,-0.897791
22:14:15,91467.9,91467.9,91467.9,0.01,-0.8678
22:14:16,91467.9,91467.9,91467.9,0.01,-0.909411
22:14:16,91467.9,91467.9,91467.9,0.01,-0.957813
22:14:17,91467.9,91467.9,91467.9,0.01,-0.998551
22:14:17,91467.9,91467.9,91467.9,0.01,-0.925164
22:14:18,91467.9,91467.9,91467.9,0.01,-0.998489
22:14:18,91464.9,91467.9,91466.4,2.92,-0.997325
22:14:18,91464,91464.9,91464.5,0.95,-0.998952
22:14:18,91464,91464.9,91464.5,0.95,-0.998952
22:14:18,91464,91464,91464,0.01,-0.998946
22:14:18,91462,91464,91463,2.01,-0.998494
