Time,Position_BTC,PnL_USD
22:13:53,-0.25,755.999
22:13:53,-0.24,754.876
22:13:53,-0.23,753.706
22:13:53,-0.22,752.485
22:13:53,-0.21,751.209
22:13:53,-0.2,749.872
22:13:53,-0.19,748.469
22:13:53,-0.18,746.991
22:13:53,-0.17,745.432
22:13:53,-0.16,743.78
22:13:53,-0.15,742.025
22:13:53,-0.14,740.154
22:13:53,-0.13,738.149
22:13:53,-0.12,735.989
22:13:53,-0.11,733.65
22:13:53,-0.1,731.097
22:13:53,-0.09,728.29
22:13:53,-0.08,725.171
22:13:53,-0.07,721.661
22:13:53,-0.06,717.651
22:13:53,-0.05,712.972
22:13:53,-0.04,707.357
22:13:53,-0.03,700.339
22:13:53,-0.02,690.981
22:13:53,-0.01,676.944
22:13:53,3.08781e-16,648.87
22:13:53,0.01,-264.993
22:13:53,0.02,-264.993
22:13:53,0.03,-264.993
22:13:53,0.04,-264.993
22:13:53,0.05,-264.993
22:13:53,0.06,-264.993
22:13:53,0.07,-264.993
22:13:53,0.08,-264.993
22:13:53,0.09,-264.993
22:13:53,0.1,-264.993
22:13:53,0.11,-264.993
22:13:53,0.12,-264.993
22:13:53,0.13,-264.993
22:13:53,0.14,-264.993
22:13:53,0.15,-264.993
22:13:53,0.16,-264.993
22:13:53,0.17,-264.993
22:13:53,0.18,-264.993
22:13:53,0.19,-264.993
22:13:53,0.2,-264.993
22:13:53,0.21,-264.993
22:13:53,0.22,-264.993
22:13:53,0.23,-264.993
22:13:53,0.24,-264.993
22:13:53,0.25,-264.993
22:13:53,0.26,-264.993
22:13:53,0.27,-264.993
22:13:53,0.28,-264.993
22:13:53,0.29,-264.993
22:13:53,0.3,-264.993
22:13:53,0.31,-264.993
22:13:53,0.32,-264.993
22:13:53,0.33,-264.993
22:13:53,0.34,-264.993
22:13:53,0.35,-264.993
22:13:53,0.36,-264.993
22:13:53,0.37,-264.993
22:13:53,0.38,-264.993
22:13:53,0.39,-264.993
22:13:53,0.4,-264.993
22:13:53,0.41,-264.993
22:13:53,0.42,-264.993
22:13:53,0.43,-264.994
22:13:53,0.44,-264.994
22:13:53,0.45,-264.994
22:13:53,0.46,-264.994
22:13:53,0.47,-264.994
22:13:53,0.48,-264.994
22:13:53,0.49,-264.994
22:13:53,0.5,-264.994
22:13:53,0.51,-264.994
22:13:53,0.52,-264.999
22:13:53,0.53,-265.022
22:13:53,0.54,-265.054
22:13:53,0.55,-265.093
22:13:53,0.56,-265.14
22:13:53,0.57,-265.196
22:13:53,0.58,-265.257
22:13:53,0.59,-265.321
22:13:53,0.6,-265.384
22:13:53,0.61,-265.446
22:13:53,0.62,-265.506
22:13:53,0.63,-265.566
22:13:53,0.64,-265.625
22:13:53,0.65,-265.683
22:13:53,0.66,-265.74
22:13:53,0.67,-265.796
22:13:53,0.68,-265.851
22:13:53,0.69,-265.906
22:13:53,0.7,-265.96
22:13:53,0.71,-266.013
22:13:53,0.72,-266.065
22:13:53,0.73,-266.116
22:13:53,0.74,-266.167
22:13:53,0.75,-266.217
22:13:53,0.76,-266.267
22:13:53,0.77,-266.316
22:13:53,0.78,-266.364
22:13:53,0.79,-266.411
22:13:53,0.8,-266.458
22:13:53,0.81,-266.504
22:13:53,0.82,-266.55
22:13:53,0.83,-266.595
22:13:53,0.84,-266.64
22:13:53,0.85,-266.684
22:13:53,0.86,-266.728
22:13:53,0.87,-266.771
22:13:53,0.88,-266.814
22:13:53,0.89,-266.856
22:13:53,0.9,-266.897
22:13:53,0.91,-266.939
22:13:53,0.92,-266.979
22:13:53,0.93,-267.02
22:13:53,0.94,-267.059
22:13:53,0.95,-267.099
22:13:53,0.96,-267.138
22:13:53,0.97,-267.177
22:13:53,0.98,-267.215
22:13:53,0.99,-267.253
22:13:53,1,-267.29
22:13:53,1.01,-267.327
22:13:53,1.02,-267.364
22:13:53,1.03,-267.469
22:13:53,1.04,-267.573
22:13:53,1.05,-267.676
22:13:53,1.06,-267.778
22:13:53,1.07,-267.879
22:13:53,1.08,-267.979
22:13:53,1.09,-268.078
22:13:53,1.1,-268.176
22:13:53,1.11,-268.273
22:13:53,1.12,-268.37
22:13:53,1.13,-268.465
22:13:53,1.14,-268.56
22:13:53,1.15,-268.654
22:13:53,1.16,-268.747
22:13:53,1.17,-268.839
22:13:53,1.18,-268.931
22:13:53,1.19,-269.022
22:13:53,1.2,-269.111
22:13:53,1.21,-269.201
22:13:53,1.22,-269.289
22:13:53,1.23,-269.377
22:13:53,1.24,-269.464
22:13:53,1.25,-269.55
22:13:53,1.26,-269.646
22:13:53,1.27,-269.752
22:13:53,1.28,-269.866
22:13:53,1.29,-269.987
22:13:53,1.3,-270.119
22:13:53,1.31,-270.26
22:13:53,1.32,-270.4
22:13:53,1.33,-270.54
22:13:53,1.34,-270.678
22:13:53,1.35,-270.815
22:13:53,1.36,-270.951
22:13:53,1.37,-271.086
22:13:53,1.38,-271.221
22:13:53,1.39,-271.354
22:13:53,1.4,-271.486
22:13:53,1.41,-271.617
22:13:53,1.42,-271.748
22:13:53,1.43,-271.877
22:13:53,1.44,-272.006
22:13:53,1.45,-272.133
22:13:53,1.46,-272.26
22:13:53,1.47,-272.386
22:13:53,1.48,-272.511
22:13:53,1.49,-272.635
22:13:53,1.5,-272.759
22:13:53,1.51,-272.881
22:13:53,1.52,-273.003
22:13:53,1.53,-273.124
22:13:53,1.54,-273.304
22:13:53,1.55,-273.483
22:13:53,1.56,-273.661
22:13:53,1.57,-273.838
22:13:53,1.58,-274.014
22:13:53,1.59,-274.188
22:13:53,1.6,-274.362
22:13:53,1.61,-274.534
22:13:53,1.62,-274.706
22:13:53,1.63,-274.876
22:13:53,1.64,-275.045
22:13:53,1.65,-275.213
22:13:53,1.66,-275.381
22:13:53,1.67,-275.547
22:13:53,1.68,-275.712
22:13:53,1.69,-275.876
22:13:53,1.7,-276.039
22:13:53,1.71,-276.202
22:13:53,1.72,-276.363
22:13:53,1.73,-276.523
22:13:53,1.74,-276.683
22:13:53,1.75,-276.841
22:13:53,1.76,-276.999
22:13:53,1.77,-277.156
22:13:53,1.78,-277.311
22:13:53,1.79,-277.466
22:13:53,1.8,-277.621
22:13:53,1.81,-277.774
22:13:53,1.82,-277.926
22:13:53,1.83,-278.078
22:13:53,1.84,-278.228
22:13:53,1.85,-278.378
22:13:53,1.86,-278.528
22:13:53,1.87,-278.676
22:13:53,1.88,-278.823
22:13:53,1.89,-278.97
22:13:53,1.9,-279.116
22:13:53,1.91,-279.261
22:13:53,1.92,-279.406
22:13:53,1.93,-279.549
22:13:53,1.94,-279.692
22:13:53,1.95,-279.834
22:13:53,1.96,-279.976
22:13:53,1.97,-280.117
22:13:53,1.98,-280.257
22:13:53,1.99,-280.396
22:13:53,2,-280.535
22:13:54,2.01,-280.673
22:13:54,2.02,-280.81
22:13:54,2.03,-280.946
22:13:54,2.04,-281.082
22:13:54,2.05,-281.217
22:13:54,2.06,-281.352
22:13:54,2.07,-281.486
22:13:54,2.08,-281.619
22:13:54,2.09,-281.752
22:13:54,2.1,-281.884
22:13:54,2.11,-282.015
22:13:54,2.12,-282.146
22:13:54,2.13,-282.276
22:13:54,2.14,-282.406
22:13:54,2.15,-282.535
22:13:54,2.16,-282.663
22:13:54,2.17,-282.791
22:13:54,2.18,-282.925
22:13:54,2.19,-283.069
22:13:54,2.2,-283.226
22:13:54,2.21,-283.397
22:13:54,2.22,-283.574
22:13:54,2.23,-283.75
22:13:54,2.24,-283.926
22:13:54,2.25,-284.1
22:13:54,2.26,-284.274
22:13:54,2.27,-284.448
22:13:54,2.28,-284.62
22:13:54,2.29,-284.792
22:13:54,2.3,-284.963
22:13:54,2.31,-285.133
22:13:54,2.32,-285.302
22:13:54,2.33,-285.471
22:13:54,2.34,-285.639
22:13:54,2.35,-285.806
22:13:54,2.36,-285.973
22:13:54,2.37,-286.139
22:13:54,2.38,-286.304
22:13:54,2.39,-286.468
22:13:54,2.4,-286.632
22:13:54,2.41,-286.795
22:13:54,2.42,-286.957
22:13:54,2.43,-287.119
22:13:54,2.44,-287.333
22:13:54,2.45,-287.546
22:13:54,2.46,-287.758
22:13:54,2.47,-287.969
22:13:54,2.48,-288.179
22:13:54,2.49,-288.388
22:13:54,2.5,-288.597
22:13:54,2.51,-288.805
22:13:54,2.52,-289.012
22:13:54,2.53,-289.218
22:13:54,2.54,-289.423
22:13:54,2.55,-289.628
22:13:54,2.56,-289.831
22:13:54,2.57,-290.034
22:13:54,2.58,-290.236
22:13:54,2.59,-290.437
22:13:54,2.6,-290.638
22:13:54,2.61,-290.838
22:13:54,2.62,-291.037
22:13:54,2.63,-291.235
22:13:54,2.64,-291.432
22:13:54,2.65,-291.629
22:13:54,2.66,-291.825
22:13:54,2.67,-292.02
22:13:54,2.68,-292.215
22:13:54,2.69,-292.409
22:13:54,2.7,-292.602
22:13:54,2.71,-292.794
22:13:54,2.72,-292.986
22:13:54,2.73,-293.177
22:13:54,2.74,-293.367
22:13:54,2.75,-293.556
22:13:54,2.76,-293.745
22:13:54,2.77,-293.934
22:13:54,2.78,-294.121
22:13:54,2.79,-294.308
22:13:54,2.8,-294.494
22:13:54,2.81,-294.679
22:13:54,2.82,-294.864
22:13:54,2.83,-295.048
22:13:54,2.84,-295.232
22:13:54,2.85,-295.415
22:13:54,2.86,-295.597
22:13:54,2.87,-295.779
22:13:54,2.88,-295.96
22:13:54,2.89,-296.14
22:13:54,2.9,-296.32
22:13:54,2.91,-296.499
22:13:54,2.92,-296.677
22:13:54,2.93,-296.855
22:13:54,2.94,-297.032
22:13:54,2.95,-297.209
22:13:54,2.96,-297.385
22:13:54,2.97,-297.56
22:13:54,2.98,-297.735
22:13:54,2.99,-297.91
22:13:54,3,-298.083
22:13:54,3.01,-298.256
22:13:54,3.02,-298.429
22:13:54,3.03,-298.601
22:13:54,3.04,-298.772
22:13:54,3.05,-298.943
22:13:54,3.06,-299.113
22:13:54,3.07,-299.283
22:13:54,3.08,-299.452
22:13:54,3.09,-299.621
22:13:54,3.1,-299.789
22:13:54,3.11,-299.957
22:13:54,3.12,-300.124
22:13:54,3.13,-300.29
22:13:54,3.14,-300.456
22:13:54,3.15,-300.621
22:13:54,3.16,-300.786
22:13:54,3.17,-300.951
22:13:54,3.18,-301.114
22:13:54,3.19,-301.278
22:13:54,3.2,-301.441
22:13:54,3.21,-301.603
22:13:54,3.22,-301.765
22:13:54,3.23,-301.926
22:13:54,3.24,-302.087
22:13:54,3.25,-302.247
22:13:54,3.26,-302.407
22:13:54,3.27,-302.566
22:13:54,3.28,-302.725
22:13:54,3.29,-302.883
22:13:54,3.3,-303.041
22:13:54,3.31,-303.199
22:13:54,3.32,-303.355
22:13:54,3.33,-303.512
22:13:54,3.34,-303.668
22:13:54,3.35,-303.823
22:13:54,3.36,-303.978
22:13:54,3.37,-304.133
22:13:54,3.38,-304.287
22:13:54,3.39,-304.441
22:13:54,3.4,-304.594
22:13:54,3.41,-304.747
22:13:54,3.42,-304.899
22:13:54,3.43,-305.051
22:13:54,3.44,-305.202
22:13:54,3.45,-305.353
22:13:54,3.46,-305.504
22:13:54,3.47,-305.654
22:13:54,3.48,-305.803
22:13:54,3.49,-305.953
22:13:54,3.5,-306.102
22:13:54,3.51,-306.25
22:13:54,3.52,-306.398
22:13:54,3.53,-306.545
22:13:54,3.54,-306.693
22:13:54,3.55,-306.839
22:13:54,3.56,-306.986
22:13:55,3.57,-307.131
22:13:55,3.58,-307.277
22:13:55,3.59,-307.422
22:13:55,3.6,-307.567
22:13:55,3.61,-307.711
22:13:55,3.62,-307.855
22:13:55,3.63,-307.998
22:13:55,3.64,-308.141
22:13:55,3.65,-308.284
22:13:55,3.66,-308.426
22:13:55,3.67,-308.568
22:13:55,3.68,-308.71
22:13:55,3.69,-308.851
22:13:55,3.7,-308.992
22:13:55,3.71,-309.132
22:13:55,3.72,-309.272
22:13:55,3.73,-309.412
22:13:55,3.74,-309.551
22:13:55,3.75,-309.69
22:13:55,3.76,-309.828
22:13:55,3.77,-309.966
22:13:55,3.78,-310.104
22:13:55,3.79,-310.241
22:13:55,3.8,-310.378
22:13:55,3.81,-310.515
22:13:55,3.82,-310.651
22:13:55,3.83,-310.787
22:13:55,3.84,-310.923
22:13:55,3.85,-311.058
22:13:55,3.86,-311.193
22:13:55,3.87,-311.328
22:13:55,3.88,-311.462
22:13:55,3.89,-311.596
22:13:55,3.9,-311.729
22:13:55,3.91,-311.862
22:13:55,3.92,-311.995
22:13:55,3.93,-312.128
22:13:55,3.94,-312.26
22:13:55,3.95,-312.392
22:13:55,3.96,-312.523
22:13:56,3.97,-312.654
22:13:56,3.98,-312.785
22:13:56,3.99,-312.916
22:13:56,4,-313.046
22:13:56,4.01,-313.176
22:13:56,4.02,-313.305
22:13:56,4.03,-313.434
22:13:56,4.04,-313.563
22:13:56,4.05,-313.692
22:13:56,4.06,-313.82
22:13:56,4.07,-313.948
22:13:56,4.08,-314.076
22:13:56,4.09,-314.203
22:13:56,4.1,-314.33
22:13:56,4.11,-314.457
22:13:56,4.12,-314.583
22:13:56,4.13,-314.709
22:13:56,4.14,-314.835
22:13:56,4.15,-314.96
22:13:56,4.16,-315.086
22:13:56,4.17,-315.211
22:13:56,4.18,-315.341
22:13:56,4.19,-315.483
22:13:56,4.2,-315.625
22:13:56,4.21,-315.768
22:13:56,4.22,-315.91
22:13:56,4.23,-316.051
22:13:56,4.24,-316.192
22:13:56,4.25,-316.333
22:13:56,4.26,-316.474
22:13:56,4.27,-316.614
22:13:56,4.28,-316.754
22:13:56,4.29,-316.894
22:13:56,4.3,-317.033
22:13:56,4.31,-317.172
22:13:56,4.32,-317.31
22:13:56,4.33,-317.449
22:13:56,4.34,-317.587
22:13:56,4.35,-317.724
22:13:56,4.36,-317.862
22:13:56,4.37,-318.017
22:13:56,4.38,-318.173
22:13:56,4.39,-318.328
22:13:56,4.4,-318.482
22:13:56,4.41,-318.636
22:13:56,4.42,-318.79
22:13:56,4.43,-318.944
22:13:56,4.44,-319.097
22:13:56,4.45,-319.25
22:13:56,4.46,-319.402
22:13:56,4.47,-319.554
22:13:56,4.48,-319.706
22:13:56,4.49,-319.858
22:13:56,4.5,-320.009
22:13:56,4.51,-320.16
22:13:56,4.52,-320.31
22:13:56,4.53,-320.46
22:13:56,4.54,-320.61
22:13:56,4.55,-320.759
22:13:56,4.56,-320.909
22:13:56,4.57,-321.057
22:13:56,4.58,-321.206
22:13:56,4.59,-321.354
22:13:57,4.6,-321.502
22:13:57,4.61,-321.649
22:13:57,4.62,-321.797
22:13:57,4.63,-321.943
22:13:57,4.64,-322.09
22:13:57,4.65,-322.236
22:13:57,4.66,-322.382
22:13:57,4.67,-322.528
22:13:57,4.68,-322.673
22:13:57,4.69,-322.818
22:13:57,4.7,-322.963
22:13:57,4.71,-323.107
22:13:57,4.72,-323.251
22:13:57,4.73,-323.395
22:13:57,4.74,-323.538
22:13:57,4.75,-323.682
22:13:57,4.76,-323.824
22:13:57,4.77,-323.967
22:13:57,4.78,-324.109
22:13:57,4.79,-324.251
22:13:57,4.8,-324.393
22:13:57,4.81,-324.535
22:13:57,4.82,-324.682
22:13:57,4.83,-324.829
22:13:57,4.84,-324.976
22:13:57,4.85,-325.129
22:13:57,4.86,-325.281
22:13:57,4.87,-325.434
22:13:57,4.88,-325.586
22:13:57,4.89,-325.737
22:13:57,4.9,-325.889
22:13:57,4.91,-326.039
22:13:57,4.92,-326.19
22:13:57,4.93,-326.341
22:13:57,4.94,-326.491
22:13:57,4.95,-326.64
22:13:57,4.96,-326.79
22:13:57,4.97,-326.939
22:13:57,4.98,-327.088
22:13:57,4.99,-327.236
22:13:57,5,-327.385
22:13:57,5.01,-327.533
22:13:58,5.02,-327.68
22:13:58,5.03,-327.828
22:13:58,5.04,-327.975
22:13:58,5.05,-328.122
22:13:58,5.06,-328.268
22:13:58,5.07,-328.414
22:13:58,5.08,-328.56
22:13:58,5.09,-328.706
22:13:58,5.1,-328.851
22:13:58,5.11,-328.997
22:13:58,5.12,-329.141
22:13:58,5.13,-329.286
22:13:58,5.14,-329.43
22:13:58,5.15,-329.574
22:13:58,5.16,-329.718
22:13:58,5.17,-329.861
22:13:58,5.18,-330.013
22:13:58,5.19,-330.176
22:13:58,5.2,-330.347
22:13:58,5.21,-330.525
22:13:58,5.22,-330.703
22:13:58,5.23,-330.881
22:13:58,5.24,-331.058
22:13:58,5.25,-331.235
22:13:58,5.26,-331.412
22:13:58,5.27,-331.588
22:13:58,5.28,-331.764
22:13:58,5.29,-331.94
22:13:58,5.3,-332.115
22:13:58,5.31,-332.29
22:13:58,5.32,-332.465
22:13:58,5.33,-332.639
22:13:58,5.34,-332.813
22:13:58,5.35,-332.987
22:13:58,5.36,-333.16
22:13:58,5.37,-333.369
22:13:58,5.38,-333.578
22:13:58,5.39,-333.786
22:13:58,5.4,-333.994
22:13:58,5.41,-334.202
22:13:58,5.42,-334.409
22:13:58,5.43,-334.616
22:13:58,5.44,-334.822
22:13:58,5.45,-335.028
22:13:58,5.46,-335.234
22:13:58,5.47,-335.439
22:13:58,5.48,-335.644
22:13:58,5.49,-335.849
22:13:58,5.5,-336.053
22:13:58,5.51,-336.257
22:13:58,5.52,-336.46
22:13:58,5.53,-336.663
22:13:58,5.54,-336.866
22:13:58,5.55,-337.069
22:13:58,5.56,-337.27
22:13:58,5.57,-337.472
22:13:58,5.58,-337.673
22:13:58,5.59,-337.874
22:13:58,5.6,-338.075
22:13:58,5.61,-338.275
22:13:58,5.62,-338.475
22:13:58,5.63,-338.674
22:13:58,5.64,-338.873
22:13:58,5.65,-339.072
22:13:58,5.66,-339.271
22:13:58,5.67,-339.469
22:13:58,5.68,-339.666
22:13:58,5.69,-339.864
22:13:58,5.7,-340.061
22:13:58,5.71,-340.257
22:13:58,5.72,-340.454
22:13:58,5.73,-340.65
22:13:58,5.74,-340.845
22:13:58,5.75,-341.041
22:13:58,5.76,-341.236
22:13:58,5.77,-341.43
22:13:58,5.78,-341.624
22:13:58,5.79,-341.818
22:13:58,5.8,-342.012
22:13:58,5.81,-342.205
22:13:58,5.82,-342.398
22:13:58,5.83,-342.591
22:13:58,5.84,-342.783
22:13:58,5.85,-342.975
22:13:58,5.86,-343.167
22:13:58,5.87,-343.358
22:13:58,5.88,-343.549
22:13:58,5.89,-343.74
22:13:58,5.9,-343.93
22:13:58,5.91,-344.12
22:13:58,5.92,-344.31
22:13:58,5.93,-344.499
22:13:58,5.94,-344.688
22:13:58,5.95,-344.877
22:13:58,5.96,-345.065
22:13:58,5.97,-345.253
22:13:58,5.98,-345.441
22:13:59,5.99,-345.628
22:13:59,6,-345.816
22:13:59,6.01,-346.002
22:13:59,6.02,-346.189
22:13:59,6.03,-346.375
22:13:59,6.04,-346.561
22:13:59,6.05,-346.747
22:13:59,6.06,-346.932
22:13:59,6.07,-347.117
22:13:59,6.08,-347.302
22:13:59,6.09,-347.486
22:13:59,6.1,-347.67
22:13:59,6.11,-347.854
22:13:59,6.12,-348.037
22:13:59,6.13,-348.22
22:13:59,6.14,-348.403
22:13:59,6.15,-348.586
22:13:59,6.16,-348.768
22:13:59,6.17,-348.95
22:13:59,6.18,-349.132
22:13:59,6.19,-349.313
22:13:59,6.2,-349.494
22:13:59,6.21,-349.675
22:13:59,6.22,-349.856
22:13:59,6.23,-350.036
22:13:59,6.24,-350.216
22:13:59,6.25,-350.395
22:13:59,6.26,-350.575
22:13:59,6.27,-350.754
22:13:59,6.28,-350.933
22:13:59,6.29,-351.111
22:13:59,6.3,-351.289
22:13:59,6.31,-351.467
22:13:59,6.32,-351.645
22:13:59,6.33,-351.822
22:13:59,6.34,-351.999
22:13:59,6.35,-352.176
22:13:59,6.36,-352.353
22:13:59,6.37,-352.529
22:13:59,6.38,-352.705
22:13:59,6.39,-352.881
22:13:59,6.4,-353.056
22:13:59,6.41,-353.231
22:13:59,6.42,-353.406
22:13:59,6.43,-353.581
22:13:59,6.44,-353.755
22:13:59,6.45,-353.929
22:13:59,6.46,-354.103
22:13:59,6.47,-354.276
22:14:00,6.48,-354.45
22:14:00,6.49,-354.623
22:14:00,6.5,-354.795
22:14:00,6.51,-354.968
22:14:00,6.52,-355.14
22:14:00,6.53,-355.312
22:14:00,6.54,-355.484
22:14:00,6.55,-355.655
22:14:00,6.56,-355.826
22:14:00,6.57,-355.997
22:14:00,6.58,-356.168
22:14:00,6.59,-356.338
22:14:00,6.6,-356.509
22:14:00,6.61,-356.68
22:14:00,6.62,-356.865
22:14:00,6.63,-357.057
22:14:00,6.64,-357.256
22:14:00,6.65,-357.458
22:14:00,6.66,-357.659
22:14:00,6.67,-357.86
22:14:00,6.68,-358.06
22:14:00,6.69,-358.261
22:14:00,6.7,-358.461
22:14:00,6.71,-358.693
22:14:00,6.72,-358.925
22:14:00,6.73,-359.156
22:14:00,6.74,-359.388
22:14:00,6.75,-359.619
22:14:00,6.76,-359.849
22:14:00,6.77,-360.079
22:14:00,6.78,-360.309
22:14:00,6.79,-360.539
22:14:00,6.8,-360.768
22:14:00,6.81,-360.997
22:14:00,6.82,-361.226
22:14:00,6.83,-361.454
22:14:00,6.84,-361.682
22:14:00,6.85,-361.909
22:14:00,6.86,-362.137
22:14:00,6.87,-362.363
22:14:00,6.88,-362.59
22:14:00,6.89,-362.816
22:14:00,6.9,-363.042
22:14:00,6.91,-363.268
22:14:00,6.92,-363.493
22:14:00,6.93,-363.718
22:14:00,6.94,-363.943
22:14:00,6.95,-364.167
22:14:00,6.96,-364.391
22:14:00,6.97,-364.614
22:14:00,6.98,-364.838
22:14:00,6.99,-365.061
22:14:00,7,-365.283
22:14:00,7.01,-365.506
22:14:00,7.02,-365.728
22:14:00,7.03,-365.95
22:14:00,7.04,-366.171
22:14:00,7.05,-366.392
22:14:00,7.06,-366.613
22:14:00,7.07,-366.833
22:14:00,7.08,-367.053
22:14:00,7.09,-367.273
22:14:00,7.1,-367.493
22:14:00,7.11,-367.712
22:14:00,7.12,-367.931
22:14:00,7.13,-368.15
22:14:00,7.14,-368.368
22:14:00,7.15,-368.586
22:14:00,7.16,-368.804
22:14:00,7.17,-369.021
22:14:00,7.18,-369.238
22:14:01,7.19,-369.455
22:14:01,7.2,-369.671
22:14:01,7.21,-369.887
22:14:01,7.22,-370.103
22:14:01,7.23,-370.319
22:14:01,7.24,-370.534
22:14:01,7.25,-370.749
22:14:01,7.26,-370.964
22:14:01,7.27,-371.178
22:14:01,7.28,-371.392
22:14:01,7.29,-371.606
22:14:01,7.3,-371.82
22:14:01,7.31,-372.033
22:14:01,7.32,-372.246
22:14:01,7.33,-372.459
22:14:01,7.34,-372.671
22:14:01,7.35,-372.883
22:14:01,7.36,-373.095
22:14:01,7.37,-373.306
22:14:01,7.38,-373.517
22:14:01,7.39,-373.728
22:14:01,7.4,-373.939
22:14:01,7.41,-374.149
22:14:01,7.42,-374.359
22:14:01,7.43,-374.569
22:14:01,7.44,-374.779
22:14:01,7.45,-374.988
22:14:01,7.46,-375.197
22:14:01,7.47,-375.405
22:14:01,7.48,-375.614
22:14:01,7.49,-375.822
22:14:01,7.5,-376.03
22:14:01,7.51,-376.237
22:14:01,7.52,-376.45
22:14:01,7.53,-376.674
22:14:01,7.54,-376.903
22:14:01,7.55,-377.141
22:14:01,7.56,-377.39
22:14:01,7.57,-377.647
22:14:01,7.58,-377.91
22:14:01,7.59,-378.181
22:14:01,7.6,-378.465
22:14:01,7.61,-378.756
22:14:01,7.62,-379.054
22:14:01,7.63,-379.356
22:14:01,7.64,-379.666
22:14:01,7.65,-379.982
22:14:01,7.66,-380.303
22:14:01,7.67,-380.634
22:14:01,7.68,-380.969
22:14:01,7.69,-381.31
22:14:01,7.7,-381.651
22:14:01,7.71,-381.992
22:14:01,7.72,-382.332
22:14:01,7.73,-382.671
22:14:01,7.74,-383.011
22:14:01,7.75,-383.349
22:14:01,7.76,-383.688
22:14:01,7.77,-384.026
22:14:01,7.78,-384.363
22:14:01,7.79,-384.7
22:14:01,7.8,-385.037
22:14:01,7.81,-385.373
22:14:01,7.82,-385.708
22:14:01,7.83,-386.044
22:14:01,7.84,-386.379
22:14:01,7.85,-386.713
22:14:01,7.86,-387.047
22:14:01,7.87,-387.381
22:14:01,7.88,-387.714
22:14:01,7.89,-388.046
22:14:01,7.9,-388.379
22:14:01,7.91,-388.711
22:14:01,7.92,-389.042
22:14:01,7.93,-389.373
22:14:01,7.94,-389.704
22:14:01,7.95,-390.034
22:14:01,7.96,-390.364
22:14:01,7.97,-390.693
22:14:01,7.98,-391.022
22:14:01,7.99,-391.351
22:14:01,8,-391.679
22:14:01,8.01,-392.006
22:14:01,8.02,-392.334
22:14:01,8.03,-392.661
22:14:01,8.04,-392.987
22:14:01,8.05,-393.313
22:14:01,8.06,-393.639
22:14:01,8.07,-393.964
22:14:01,8.08,-394.289
22:14:01,8.09,-394.614
22:14:01,8.1,-394.938
22:14:01,8.11,-395.261
22:14:01,8.12,-395.585
22:14:01,8.13,-395.908
22:14:01,8.14,-396.23
22:14:01,8.15,-396.552
22:14:01,8.16,-396.874
22:14:01,8.17,-397.195
22:14:01,8.18,-397.516
22:14:01,8.19,-397.837
22:14:01,8.2,-398.157
22:14:01,8.21,-398.617
22:14:01,8.22,-399.076
22:14:01,8.23,-399.535
22:14:01,8.24,-399.993
22:14:01,8.25,-400.451
22:14:01,8.26,-400.908
22:14:01,8.27,-401.365
22:14:01,8.28,-401.821
22:14:01,8.29,-402.277
22:14:01,8.3,-402.732
22:14:01,8.31,-403.186
22:14:01,8.32,-403.64
22:14:01,8.33,-404.093
22:14:01,8.34,-404.546
22:14:01,8.35,-404.998
22:14:01,8.36,-405.45
22:14:02,8.37,-405.901
22:14:02,8.38,-406.352
22:14:02,8.39,-406.802
22:14:02,8.4,-407.252
22:14:02,8.41,-407.701
22:14:02,8.42,-408.149
22:14:02,8.43,-408.597
22:14:02,8.44,-409.045
22:14:02,8.45,-409.491
22:14:02,8.46,-409.938
22:14:02,8.47,-410.384
22:14:02,8.48,-410.829
22:14:02,8.49,-411.274
22:14:02,8.5,-411.718
22:14:02,8.51,-412.162
22:14:02,8.52,-412.605
22:14:02,8.53,-413.048
22:14:02,8.54,-413.49
22:14:02,8.55,-413.932
22:14:02,8.56,-414.373
22:14:02,8.57,-414.813
22:14:02,8.58,-415.254
22:14:02,8.59,-415.693
22:14:02,8.6,-416.132
22:14:02,8.61,-416.571
22:14:02,8.62,-417.009
22:14:02,8.63,-417.447
22:14:02,8.64,-417.884
22:14:02,8.65,-418.32
22:14:02,8.66,-418.756
22:14:02,8.67,-419.192
22:14:02,8.68,-419.627
22:14:02,8.69,-420.061
22:14:02,8.7,-420.495
22:14:02,8.71,-420.929
22:14:02,8.72,-421.362
22:14:02,8.73,-421.795
22:14:02,8.74,-422.227
22:14:02,8.75,-422.658
22:14:02,8.76,-423.089
22:14:02,8.77,-423.52
22:14:02,8.78,-423.95
22:14:02,8.79,-424.38
22:14:02,8.8,-424.809
22:14:02,8.81,-425.237
22:14:02,8.82,-425.666
22:14:02,8.83,-426.093
22:14:02,8.84,-426.52
22:14:02,8.85,-426.947
22:14:02,8.86,-427.373
22:14:02,8.87,-427.799
22:14:02,8.88,-428.224
22:14:02,8.89,-428.649
22:14:02,8.9,-429.073
22:14:02,8.91,-429.497
22:14:02,8.92,-429.92
22:14:02,8.93,-430.343
22:14:02,8.94,-430.766
22:14:02,8.95,-431.188
22:14:02,8.96,-431.609
22:14:02,8.97,-432.03
22:14:02,8.98,-432.45
22:14:02,8.99,-432.87
22:14:02,9,-433.29
22:14:02,9.01,-433.709
22:14:02,9.02,-434.128
22:14:02,9.03,-434.546
22:14:02,9.04,-434.964
22:14:02,9.05,-435.381
22:14:02,9.06,-435.798
22:14:02,9.07,-436.214
