Time,Position_BTC,PnL_USD
16:07:07,-5.92,875.172
16:07:07,-5.93,875.058
16:07:07,-5.94,874.944
16:07:07,-5.95,874.83
16:07:07,-5.96,874.717
16:07:07,-5.97,874.604
16:07:07,-5.98,874.49
16:07:07,-5.99,874.377
16:07:07,-6,874.226
16:07:07,-6.01,874.076
16:07:07,-6.02,873.925
16:07:07,-6.03,873.775
16:07:07,-6.04,873.625
16:07:07,-6.05,873.476
16:07:07,-6.06,873.326
16:07:07,-6.07,873.177
16:07:07,-6.08,873.028
16:07:07,-6.09,872.88
16:07:07,-6.1,872.731
16:07:07,-6.11,872.583
16:07:07,-6.12,872.435
16:07:07,-6.13,872.287
16:07:07,-6.14,872.14
16:07:07,-6.15,871.993
16:07:07,-6.16,871.846
16:07:07,-6.17,871.699
16:07:07,-6.18,871.553
16:07:07,-6.19,871.406
16:07:07,-6.2,871.26
16:07:07,-6.21,871.114
16:07:07,-6.22,870.969
16:07:07,-6.23,870.824
16:07:07,-6.24,870.679
16:07:07,-6.25,870.534
16:07:07,-6.26,870.389
16:07:07,-6.27,870.245
16:07:07,-6.28,870.1
16:07:07,-6.29,869.957
16:07:07,-6.3,869.813
16:07:07,-6.31,869.669
16:07:07,-6.32,869.526
16:07:07,-6.33,869.383
16:07:07,-6.34,869.24
16:07:07,-6.35,869.098
16:07:07,-6.36,868.955
16:07:07,-6.37,868.813
16:07:07,-6.38,868.671
16:07:07,-6.39,868.53
16:07:07,-6.4,868.388
16:07:07,-6.41,868.247
16:07:07,-6.42,868.106
16:07:07,-6.43,867.965
16:07:07,-6.44,867.825
16:07:07,-6.45,867.684
16:07:07,-6.46,867.541
16:07:07,-6.47,867.401
16:07:07,-6.48,867.261
16:07:07,-6.49,867.121
16:07:07,-6.5,866.982
16:07:07,-6.51,866.843
16:07:07,-6.52,866.704
16:07:07,-6.53,866.565
16:07:07,-6.54,866.423
16:07:07,-6.55,866.273
16:07:07,-6.56,866.112
16:07:07,-6.57,865.951
16:07:07,-6.58,865.79
16:07:07,-6.59,865.63
16:07:07,-6.6,865.47
16:07:07,-6.61,865.31
16:07:07,-6.62,865.15
16:07:07,-6.63,864.991
16:07:07,-6.64,864.832
16:07:07,-6.65,864.673
16:07:07,-6.66,864.514
16:07:07,-6.67,864.356
16:07:07,-6.68,864.198
16:07:07,-6.69,864.019
16:07:07,-6.7,863.84
16:07:07,-6.71,863.661
16:07:07,-6.72,863.483
16:07:07,-6.73,863.305
16:07:07,-6.74,863.127
16:07:07,-6.75,862.949
16:07:07,-6.76,862.772
16:07:07,-6.77,862.595
16:07:08,-6.78,862.417
16:07:08,-6.79,862.231
16:07:08,-6.8,862.034
16:07:08,-6.81,861.837
16:07:08,-6.82,861.641
16:07:08,-6.83,861.445
16:07:08,-6.84,861.249
16:07:08,-6.85,861.053
16:07:08,-6.86,860.858
16:07:08,-6.87,860.663
16:07:08,-6.88,860.468
16:07:08,-6.89,860.274
16:07:08,-6.9,860.079
16:07:08,-6.91,859.885
16:07:08,-6.92,859.692
16:07:08,-6.93,859.498
16:07:08,-6.94,859.305
16:07:08,-6.95,859.113
16:07:08,-6.96,858.898
16:07:08,-6.97,858.683
16:07:08,-6.98,858.469
16:07:08,-6.99,858.255
16:07:08,-7,858.041
16:07:08,-7.01,857.827
16:07:08,-7.02,857.614
16:07:08,-7.03,857.401
16:07:08,-7.04,857.189
16:07:08,-7.05,856.977
16:07:08,-7.06,856.765
16:07:08,-7.07,856.553
16:07:08,-7.08,856.342
16:07:08,-7.09,856.131
16:07:08,-7.1,855.92
16:07:08,-7.11,855.71
16:07:08,-7.12,855.499
16:07:08,-7.13,855.29
16:07:08,-7.14,855.08
16:07:08,-7.15,854.871
16:07:08,-7.16,854.662
16:07:08,-7.17,854.453
16:07:08,-7.18,854.245
16:07:08,-7.19,854.037
16:07:08,-7.2,853.829
16:07:08,-7.21,853.621
16:07:08,-7.22,853.414
16:07:08,-7.23,853.207
16:07:08,-7.24,853
16:07:08,-7.25,852.794
16:07:08,-7.26,852.588
16:07:08,-7.27,852.382
16:07:08,-7.28,852.177
16:07:08,-7.29,851.971
16:07:08,-7.3,851.767
16:07:08,-7.31,851.562
16:07:08,-7.32,851.357
16:07:08,-7.33,851.153
16:07:08,-7.34,850.95
16:07:08,-7.35,850.746
16:07:08,-7.36,850.543
16:07:08,-7.37,850.34
16:07:08,-7.38,850.137
16:07:08,-7.39,849.935
16:07:08,-7.4,849.732
16:07:08,-7.41,849.53
16:07:08,-7.42,849.329
16:07:08,-7.43,849.127
16:07:08,-7.44,848.926
16:07:08,-7.45,848.726
16:07:08,-7.46,848.525
16:07:08,-7.47,848.325
16:07:08,-7.48,848.125
16:07:08,-7.49,847.925
16:07:08,-7.5,847.725
16:07:08,-7.51,847.526
16:07:08,-7.52,847.327
16:07:08,-7.53,847.129
16:07:08,-7.54,846.93
16:07:08,-7.55,846.732
16:07:08,-7.56,846.534
16:07:08,-7.57,846.337
16:07:09,-7.58,846.139
16:07:09,-7.59,845.942
16:07:09,-7.6,845.745
16:07:09,-7.61,845.549
16:07:09,-7.62,845.352
16:07:09,-7.63,845.156
16:07:09,-7.64,844.96
16:07:09,-7.65,844.765
16:07:09,-7.66,844.57
16:07:09,-7.67,844.374
16:07:09,-7.68,844.18
16:07:09,-7.69,843.985
16:07:09,-7.7,843.791
16:07:09,-7.71,843.597
16:07:09,-7.72,843.403
16:07:09,-7.73,843.209
16:07:09,-7.74,843.016
16:07:09,-7.75,842.823
16:07:09,-7.76,842.63
16:07:09,-7.77,842.438
16:07:10,-7.78,842.246
16:07:10,-7.79,842.054
16:07:10,-7.8,841.862
16:07:10,-7.81,841.67
16:07:10,-7.82,841.479
16:07:10,-7.83,841.288
16:07:10,-7.84,841.097
16:07:10,-7.85,840.906
16:07:10,-7.86,840.716
16:07:10,-7.87,840.526
16:07:10,-7.88,840.336
16:07:10,-7.89,840.147
16:07:11,-7.9,839.957
16:07:11,-7.91,839.768
16:07:11,-7.92,839.579
16:07:11,-7.93,839.391
16:07:11,-7.94,839.202
16:07:11,-7.95,839.014
16:07:11,-7.96,838.826
16:07:11,-7.97,838.638
16:07:11,-7.98,838.451
16:07:11,-7.99,838.264
16:07:11,-8,838.077
16:07:11,-8.01,837.89
16:07:11,-8.02,837.703
16:07:11,-8.03,837.517
16:07:12,-8.04,837.331
16:07:12,-8.05,837.145
16:07:12,-8.06,836.96
16:07:12,-8.07,836.774
16:07:12,-8.08,836.589
16:07:12,-8.09,836.404
16:07:12,-8.1,836.219
16:07:12,-8.11,836.035
16:07:12,-8.12,835.851
16:07:12,-8.13,835.667
16:07:12,-8.14,835.483
16:07:12,-8.15,835.299
16:07:12,-8.16,835.116
16:07:12,-8.17,834.933
16:07:12,-8.18,834.75
16:07:12,-8.19,834.567
16:07:12,-8.2,834.385
16:07:12,-8.21,834.203
16:07:12,-8.22,834.021
16:07:12,-8.23,833.839
16:07:12,-8.24,833.658
16:07:12,-8.25,833.476
16:07:12,-8.26,833.295
16:07:12,-8.27,833.114
16:07:12,-8.28,832.934
16:07:12,-8.29,832.753
16:07:12,-8.3,832.573
16:07:12,-8.31,832.393
16:07:12,-8.32,832.213
16:07:12,-8.33,832.034
16:07:12,-8.34,831.854
16:07:12,-8.35,831.675
16:07:12,-8.36,831.496
16:07:12,-8.37,831.317
16:07:12,-8.38,831.139
16:07:12,-8.39,830.961
16:07:12,-8.4,830.782
16:07:12,-8.41,830.598
16:07:12,-8.42,830.409
16:07:12,-8.43,830.219
16:07:12,-8.44,830.03
16:07:12,-8.45,829.841
16:07:12,-8.46,829.653
16:07:12,-8.47,829.464
16:07:12,-8.48,829.276
16:07:12,-8.49,829.088
16:07:12,-8.5,828.9
16:07:12,-8.51,828.712
16:07:12,-8.52,828.525
16:07:12,-8.53,828.338
16:07:12,-8.54,828.151
16:07:12,-8.55,827.952
16:07:12,-8.56,827.754
16:07:12,-8.57,827.556
16:07:12,-8.58,827.358
16:07:12,-8.59,827.16
16:07:12,-8.6,826.963
16:07:12,-8.61,826.765
16:07:12,-8.62,826.568
16:07:12,-8.63,826.371
16:07:12,-8.64,826.175
16:07:12,-8.65,825.978
16:07:12,-8.66,825.782
16:07:13,-8.67,825.575
16:07:13,-8.68,825.368
16:07:13,-8.69,825.161
16:07:13,-8.7,824.954
16:07:13,-8.71,824.748
16:07:13,-8.72,824.542
16:07:13,-8.73,824.336
16:07:13,-8.74,824.13
16:07:13,-8.75,823.925
16:07:13,-8.76,823.708
16:07:13,-8.77,823.492
16:07:13,-8.78,823.275
16:07:13,-8.79,823.059
16:07:13,-8.8,822.844
16:07:13,-8.81,822.628
16:07:13,-8.82,822.413
16:07:13,-8.83,822.198
16:07:13,-8.84,821.983
16:07:13,-8.85,821.769
16:07:13,-8.86,821.555
16:07:13,-8.87,821.341
16:07:13,-8.88,821.127
16:07:13,-8.89,820.913
16:07:13,-8.9,820.7
16:07:13,-8.91,820.487
16:07:13,-8.92,820.274
16:07:13,-8.93,820.062
16:07:13,-8.94,819.85
16:07:13,-8.95,819.637
16:07:13,-8.96,819.426
16:07:13,-8.97,819.214
16:07:13,-8.98,819.003
16:07:13,-8.99,818.792
16:07:13,-9,818.581
16:07:13,-9.01,818.37
16:07:13,-9.02,818.16
16:07:13,-9.03,817.949
16:07:13,-9.04,817.739
16:07:13,-9.05,817.53
16:07:13,-9.06,817.32
16:07:13,-9.07,817.111
16:07:13,-9.08,816.902
16:07:13,-9.09,816.693
16:07:13,-9.1,816.485
16:07:14,-9.11,816.276
16:07:14,-9.12,816.068
16:07:14,-9.13,815.86
16:07:14,-9.14,815.652
16:07:14,-9.15,815.445
16:07:14,-9.16,815.238
16:07:14,-9.17,815.031
16:07:14,-9.18,814.824
16:07:14,-9.19,814.618
16:07:14,-9.2,814.411
16:07:14,-9.21,814.205
16:07:14,-9.22,813.999
16:07:15,-9.23,813.794
16:07:15,-9.24,813.588
16:07:15,-9.25,813.383
16:07:15,-9.26,813.178
16:07:15,-9.27,812.973
16:07:15,-9.28,812.769
16:07:15,-9.29,812.565
16:07:15,-9.3,812.361
16:07:15,-9.31,812.157
16:07:15,-9.32,811.953
16:07:15,-9.33,811.75
16:07:15,-9.34,811.546
16:07:15,-9.35,811.343
16:07:15,-9.36,811.141
16:07:15,-9.37,810.938
16:07:15,-9.38,810.736
16:07:15,-9.39,810.534
16:07:15,-9.4,810.332
16:07:15,-9.41,810.13
16:07:15,-9.42,809.929
16:07:15,-9.43,809.727
16:07:15,-9.44,809.526
16:07:15,-9.45,809.325
16:07:15,-9.46,809.125
16:07:15,-9.47,808.924
16:07:15,-9.48,808.724
16:07:15,-9.49,808.524
16:07:15,-9.5,808.324
16:07:15,-9.51,808.125
16:07:15,-9.52,807.925
16:07:15,-9.53,807.726
16:07:15,-9.54,807.527
16:07:15,-9.55,807.329
16:07:15,-9.56,807.13
16:07:15,-9.57,806.932
16:07:16,-9.58,806.734
16:07:16,-9.59,806.536
16:07:16,-9.6,806.338
16:07:16,-9.61,806.135
16:07:16,-9.62,805.916
16:07:16,-9.63,805.689
16:07:16,-9.64,805.459
16:07:16,-9.65,805.23
16:07:16,-9.66,805.001
16:07:16,-9.67,804.772
16:07:16,-9.68,804.543
16:07:16,-9.69,804.315
16:07:16,-9.7,804.087
16:07:16,-9.71,803.859
16:07:16,-9.72,803.631
16:07:16,-9.73,803.404
16:07:16,-9.74,803.176
16:07:16,-9.75,802.949
16:07:16,-9.76,802.722
16:07:16,-9.77,802.496
16:07:16,-9.78,802.27
16:07:16,-9.79,802.043
16:07:16,-9.8,801.785
16:07:16,-9.81,801.526
16:07:16,-9.82,801.268
16:07:16,-9.83,801.01
16:07:16,-9.84,800.753
16:07:16,-9.85,800.495
16:07:16,-9.86,800.238
16:07:16,-9.87,799.982
16:07:16,-9.88,799.725
16:07:16,-9.89,799.469
16:07:16,-9.9,799.213
16:07:16,-9.91,798.957
16:07:16,-9.92,798.701
16:07:16,-9.93,798.446
16:07:16,-9.94,798.191
16:07:16,-9.95,797.936
16:07:16,-9.96,797.682
16:07:16,-9.97,797.427
16:07:16,-9.98,797.173
16:07:16,-9.99,796.92
16:07:16,-10,796.666
16:07:16,-10.01,796.413
16:07:16,-10.02,796.16
16:07:16,-10.03,795.907
16:07:16,-10.04,795.655
16:07:16,-10.05,795.403
16:07:16,-10.06,795.151
16:07:16,-10.07,794.899
16:07:16,-10.08,794.647
16:07:16,-10.09,794.396
16:07:16,-10.1,794.145
16:07:16,-10.11,793.894
16:07:16,-10.12,793.644
16:07:16,-10.13,793.394
16:07:16,-10.14,793.144
16:07:16,-10.15,792.894
16:07:16,-10.16,792.645
16:07:16,-10.17,792.395
16:07:16,-10.18,792.146
16:07:16,-10.19,791.898
16:07:16,-10.2,791.649
16:07:16,-10.21,791.401
16:07:16,-10.22,791.153
16:07:16,-10.23,790.905
16:07:16,-10.24,790.657
16:07:16,-10.25,790.41
16:07:16,-10.26,790.163
16:07:16,-10.27,789.916
16:07:16,-10.28,789.67
16:07:16,-10.29,789.423
16:07:16,-10.3,789.177
16:07:17,-10.31,788.931
16:07:17,-10.32,788.686
16:07:17,-10.33,788.44
16:07:17,-10.34,788.195
16:07:17,-10.35,787.95
16:07:17,-10.36,787.706
16:07:17,-10.37,787.461
16:07:17,-10.38,787.217
16:07:17,-10.39,786.973
16:07:17,-10.4,786.729
16:07:17,-10.41,786.486
16:07:17,-10.42,786.243
16:07:17,-10.43,786
16:07:17,-10.44,785.757
16:07:17,-10.45,785.514
16:07:17,-10.46,785.272
16:07:17,-10.47,785.021
16:07:17,-10.48,784.771
16:07:17,-10.49,784.521
16:07:17,-10.5,784.271
16:07:17,-10.51,784.022
16:07:17,-10.52,783.773
16:07:17,-10.53,783.523
16:07:17,-10.54,783.275
16:07:17,-10.55,783.026
16:07:17,-10.56,782.778
16:07:17,-10.57,782.53
16:07:17,-10.58,782.282
16:07:17,-10.59,782.034
16:07:17,-10.6,781.787
16:07:17,-10.61,781.539
16:07:17,-10.62,781.292
16:07:17,-10.63,781.037
16:07:17,-10.64,780.782
16:07:17,-10.65,780.528
16:07:17,-10.66,780.273
16:07:17,-10.67,780.019
16:07:17,-10.68,779.765
16:07:17,-10.69,779.512
16:07:17,-10.7,779.258
16:07:17,-10.71,779.005
16:07:17,-10.72,778.752
16:07:17,-10.73,778.499
16:07:17,-10.74,778.247
16:07:17,-10.75,777.994
16:07:17,-10.76,777.742
16:07:17,-10.77,777.491
16:07:17,-10.78,777.239
16:07:17,-10.79,776.988
16:07:17,-10.8,776.737
16:07:17,-10.81,776.486
16:07:17,-10.82,776.235
16:07:17,-10.83,775.985
16:07:17,-10.84,775.734
16:07:17,-10.85,775.485
16:07:17,-10.86,775.235
16:07:17,-10.87,774.985
16:07:17,-10.88,774.736
16:07:17,-10.89,774.487
16:07:17,-10.9,774.238
16:07:17,-10.91,773.99
16:07:17,-10.92,773.741
16:07:17,-10.93,773.493
16:07:17,-10.94,773.245
16:07:17,-10.95,772.998
16:07:17,-10.96,772.75
16:07:17,-10.97,772.503
16:07:17,-10.98,772.256
16:07:17,-10.99,772.009
16:07:17,-11,771.763
16:07:17,-11.01,771.516
16:07:17,-11.02,771.27
16:07:17,-11.03,771.025
16:07:17,-11.04,770.779
16:07:17,-11.05,770.533
16:07:17,-11.06,770.288
16:07:17,-11.07,770.043
16:07:17,-11.08,769.799
16:07:17,-11.09,769.554
16:07:17,-11.1,769.31
16:07:18,-11.11,769.066
16:07:18,-11.12,768.822
16:07:18,-11.13,768.578
16:07:18,-11.14,768.335
16:07:18,-11.15,768.091
16:07:18,-11.16,767.848
16:07:18,-11.17,767.606
16:07:18,-11.18,767.363
16:07:18,-11.19,767.121
16:07:18,-11.2,766.879
16:07:18,-11.21,766.637
16:07:18,-11.22,766.395
16:07:18,-11.23,766.154
16:07:18,-11.24,765.912
16:07:18,-11.25,765.671
16:07:18,-11.26,765.43
16:07:18,-11.27,765.19
16:07:18,-11.28,764.949
16:07:18,-11.29,764.709
16:07:18,-11.3,764.469
16:07:18,-11.31,764.229
16:07:18,-11.32,763.99
16:07:18,-11.33,763.751
16:07:18,-11.34,763.511
16:07:18,-11.35,763.272
16:07:18,-11.36,763.034
16:07:19,-11.37,762.795
16:07:19,-11.38,762.557
16:07:19,-11.39,762.319
16:07:19,-11.4,762.081
16:07:19,-11.41,761.843
16:07:19,-11.42,761.606
16:07:19,-11.43,761.369
16:07:19,-11.44,761.132
16:07:19,-11.45,760.895
16:07:19,-11.46,760.658
16:07:19,-11.47,760.422
16:07:19,-11.48,760.185
16:07:19,-11.49,759.949
16:07:19,-11.5,759.714
16:07:19,-11.51,759.478
16:07:19,-11.52,759.243
16:07:19,-11.53,759.007
16:07:19,-11.54,758.772
16:07:19,-11.55,758.538
16:07:19,-11.56,758.303
16:07:19,-11.57,758.069
16:07:19,-11.58,757.835
16:07:19,-11.59,757.601
16:07:19,-11.6,757.367
16:07:19,-11.61,757.133
16:07:19,-11.62,756.9
16:07:19,-11.63,756.667
16:07:19,-11.64,756.434
16:07:19,-11.65,756.201
16:07:19,-11.66,755.968
16:07:19,-11.67,755.736
16:07:19,-11.68,755.504
16:07:19,-11.69,755.272
16:07:20,-11.7,755.04
16:07:20,-11.71,754.809
16:07:20,-11.72,754.577
16:07:20,-11.73,754.346
16:07:20,-11.74,754.115
16:07:20,-11.75,753.884
16:07:20,-11.76,753.654
16:07:20,-11.77,753.423
16:07:20,-11.78,753.193
16:07:20,-11.79,752.963
16:07:20,-11.8,752.733
16:07:20,-11.81,752.504
16:07:20,-11.82,752.274
16:07:20,-11.83,752.045
16:07:20,-11.84,751.816
16:07:20,-11.85,751.587
16:07:20,-11.86,751.359
16:07:20,-11.87,751.13
16:07:20,-11.88,750.902
16:07:20,-11.89,750.674
16:07:20,-11.9,750.446
16:07:20,-11.91,750.218
16:07:21,-11.92,749.991
16:07:21,-11.93,749.763
16:07:21,-11.94,749.536
16:07:21,-11.95,749.309
16:07:21,-11.96,749.083
16:07:21,-11.97,748.856
16:07:21,-11.98,748.63
16:07:21,-11.99,748.404
16:07:21,-12,748.178
16:07:21,-12.01,747.952
16:07:21,-12.02,747.726
16:07:21,-12.03,747.501
16:07:21,-12.04,747.276
16:07:21,-12.05,747.051
16:07:21,-12.06,746.826
16:07:21,-12.07,746.601
16:07:21,-12.08,746.377
16:07:21,-12.09,746.152
16:07:21,-12.1,745.928
16:07:22,-12.11,745.704
16:07:22,-12.12,745.481
16:07:22,-12.13,745.257
16:07:22,-12.14,745.034
16:07:22,-12.15,744.81
16:07:22,-12.16,744.587
16:07:22,-12.17,744.365
16:07:22,-12.18,744.142
16:07:22,-12.19,743.92
16:07:23,-12.2,743.697
16:07:23,-12.21,743.475
16:07:23,-12.22,743.253
16:07:23,-12.23,743.032
16:07:23,-12.24,742.81
16:07:23,-12.25,742.589
16:07:23,-12.26,742.368
16:07:23,-12.27,742.147
16:07:23,-12.28,741.926
16:07:23,-12.29,741.705
16:07:23,-12.3,741.485
16:07:23,-12.31,741.264
16:07:23,-12.32,741.044
16:07:23,-12.33,740.824
16:07:23,-12.34,740.605
16:07:23,-12.35,740.385
16:07:23,-12.36,740.166
16:07:23,-12.37,739.946
16:07:23,-12.38,739.727
16:07:24,-12.39,739.509
16:07:24,-12.4,739.29
16:07:24,-12.41,739.071
16:07:24,-12.42,738.853
16:07:24,-12.43,738.635
16:07:24,-12.44,738.417
16:07:24,-12.45,738.199
16:07:24,-12.46,737.982
16:07:24,-12.47,737.764
16:07:24,-12.48,737.547
16:07:24,-12.49,737.33
16:07:24,-12.5,737.113
16:07:24,-12.51,736.896
16:07:24,-12.52,736.679
16:07:24,-12.53,736.463
16:07:25,-12.52,736.679
16:07:25,-12.51,736.896
16:07:25,-12.5,737.112
16:07:25,-12.49,737.329
16:07:25,-12.48,737.546
16:07:25,-12.47,737.763
16:07:25,-12.46,737.98
16:07:25,-12.45,738.198
16:07:25,-12.44,738.415
16:07:25,-12.43,738.633
16:07:25,-12.42,738.851
16:07:25,-12.41,739.069
16:07:25,-12.4,739.288
16:07:25,-12.39,739.506
16:07:25,-12.38,739.725
16:07:25,-12.37,739.944
16:07:25,-12.36,740.163
16:07:25,-12.35,740.382
16:07:25,-12.34,740.601
16:07:25,-12.33,740.821
16:07:25,-12.32,741.041
16:07:25,-12.31,741.261
16:07:25,-12.3,741.481
16:07:25,-12.29,741.701
16:07:26,-12.28,741.921
16:07:26,-12.27,742.142
16:07:26,-12.26,742.363
16:07:26,-12.25,742.584
16:07:27,-12.24,742.805
16:07:27,-12.23,743.026
16:07:27,-12.22,743.248
16:07:27,-12.21,743.47
16:07:27,-12.2,743.691
16:07:27,-12.19,743.914
16:07:27,-12.18,744.136
16:07:27,-12.17,744.358
16:07:27,-12.16,744.581
16:07:28,-12.15,744.804
16:07:29,-12.14,745.027
16:07:29,-12.13,745.25
16:07:29,-12.12,745.473
16:07:29,-12.11,745.697
16:07:29,-12.1,745.921
16:07:29,-12.09,746.144
16:07:29,-12.08,746.369
16:07:29,-12.07,746.593
16:07:29,-12.06,746.817
16:07:29,-12.05,747.042
16:07:30,-12.04,747.267
16:07:30,-12.03,747.492
16:07:30,-12.02,747.717
16:07:30,-12.01,747.942
16:07:30,-12,748.168
16:07:30,-11.99,748.394
16:07:30,-11.98,748.62
16:07:30,-11.97,748.846
16:07:30,-11.96,749.072
16:07:30,-11.95,749.299
16:07:30,-11.94,749.526
16:07:30,-11.93,749.753
16:07:30,-11.92,749.98
16:07:30,-11.91,750.207
16:07:30,-11.9,750.434
16:07:30,-11.89,750.662
16:07:31,-11.88,750.89
16:07:31,-11.87,751.118
16:07:31,-11.86,751.346
16:07:31,-11.85,751.575
16:07:31,-11.84,751.803
16:07:31,-11.83,752.032
16:07:31,-11.82,752.261
16:07:31,-11.81,752.49
16:07:31,-11.8,752.72
16:07:31,-11.79,752.95
16:07:31,-11.78,753.179
16:07:31,-11.77,753.409
16:07:32,-11.76,753.64
16:07:37,-11.77,753.409
16:07:37,-11.78,753.179
16:07:37,-11.79,752.949
16:07:38,-11.8,752.719
16:07:38,-11.81,752.489
16:07:38,-11.82,752.26
16:07:38,-11.83,752.031
16:07:38,-11.84,751.802
16:07:38,-11.85,751.573
16:07:38,-11.86,751.344
16:07:38,-11.87,751.116
16:07:38,-11.88,750.888
16:07:38,-11.89,750.66
16:07:38,-11.9,750.432
16:07:38,-11.91,750.204
16:07:38,-11.92,749.977
16:07:38,-11.93,749.749
16:07:38,-11.94,749.522
16:07:38,-11.95,749.295
16:07:38,-11.96,749.068
16:07:38,-11.97,748.842
16:07:38,-11.98,748.616
16:07:38,-11.99,748.389
16:07:38,-12,748.163
16:07:39,-12.01,747.938
16:07:39,-12.02,747.712
16:07:39,-12.03,747.487
16:07:39,-12.04,747.261
16:07:39,-12.05,747.036
16:07:39,-12.06,746.812
16:07:49,-12.05,747.036
16:07:49,-12.04,747.261
16:07:49,-12.03,747.486
16:07:50,-12.02,747.711
16:08:00,-12.01,747.937
16:08:02,-12,748.162
16:08:03,-11.99,748.388
16:08:03,-11.98,748.614
16:08:03,-11.97,748.84
16:08:03,-11.96,749.067
16:08:03,-11.95,749.293
16:08:03,-11.94,749.52
16:08:03,-11.93,749.747
16:08:03,-11.92,749.974
16:08:03,-11.91,750.201
16:08:03,-11.9,750.429
16:08:03,-11.89,750.656
16:08:04,-11.88,750.884
16:08:04,-11.87,751.112
16:08:04,-11.86,751.341
16:08:04,-11.85,751.569
16:08:04,-11.84,751.798
16:08:04,-11.83,752.026
16:08:04,-11.82,752.255
16:08:04,-11.81,752.485
16:08:04,-11.8,752.714
16:08:04,-11.79,752.944
16:08:04,-11.78,753.173
16:08:04,-11.77,753.403
16:08:04,-11.76,753.633
16:08:04,-11.75,753.864
16:08:04,-11.74,754.094
16:08:04,-11.73,754.325
16:08:04,-11.72,754.556
16:08:04,-11.71,754.787
16:08:04,-11.7,755.018
16:08:04,-11.69,755.25
16:08:04,-11.68,755.481
16:08:04,-11.67,755.713
16:08:04,-11.66,755.945
16:08:04,-11.65,756.177
16:08:04,-11.64,756.41
16:08:04,-11.63,756.643
16:08:04,-11.62,756.875
16:08:04,-11.61,757.108
16:08:04,-11.6,757.342
16:08:04,-11.59,757.575
16:08:04,-11.58,757.809
16:08:04,-11.57,758.043
16:08:04,-11.56,758.268
16:08:04,-11.55,758.494
16:08:04,-11.54,758.72
16:08:04,-11.53,758.947
16:08:04,-11.52,759.173
16:08:04,-11.51,759.4
16:08:04,-11.5,759.627
16:08:04,-11.49,759.854
16:08:04,-11.48,760.081
16:08:04,-11.47,760.303
16:08:04,-11.46,760.522
16:08:04,-11.45,760.742
16:08:04,-11.44,760.962
16:08:04,-11.43,761.181
16:08:04,-11.42,761.402
16:08:04,-11.41,761.622
16:08:04,-11.4,761.842
16:08:04,-11.39,762.063
16:08:04,-11.38,762.284
16:08:04,-11.37,762.505
16:08:04,-11.36,762.726
16:08:04,-11.35,762.948
16:08:04,-11.34,763.169
16:08:04,-11.33,763.391
16:08:04,-11.32,763.613
16:08:04,-11.31,763.836
16:08:04,-11.3,764.058
16:08:04,-11.29,764.281
16:08:04,-11.28,764.503
16:08:04,-11.27,764.726
16:08:04,-11.26,764.95
16:08:04,-11.25,765.173
16:08:04,-11.24,765.397
16:08:04,-11.23,765.621
16:08:04,-11.22,765.845
16:08:04,-11.21,766.069
16:08:04,-11.2,766.293
16:08:05,-11.19,766.518
16:08:05,-11.18,766.743
16:08:05,-11.17,766.968
16:08:05,-11.16,767.193
16:08:05,-11.15,767.418
16:08:05,-11.14,767.644
16:08:05,-11.13,767.87
16:08:05,-11.12,768.096
16:08:05,-11.11,768.322
16:08:05,-11.1,768.549
16:08:05,-11.09,768.775
16:08:05,-11.08,769.002
16:08:05,-11.07,769.229
16:08:05,-11.06,769.456
16:08:05,-11.05,769.684
16:08:05,-11.04,769.911
16:08:05,-11.03,770.139
16:08:05,-11.02,770.367
16:08:05,-11.01,770.596
16:08:05,-11,770.824
16:08:05,-10.99,771.053
16:08:05,-10.98,771.282
16:08:05,-10.97,771.511
16:08:05,-10.96,771.74
16:08:06,-10.95,771.97
16:08:06,-10.94,772.2
16:08:06,-10.93,772.43
16:08:06,-10.92,772.66
16:08:06,-10.91,772.854
16:08:06,-10.9,773.048
16:08:06,-10.89,773.242
16:08:06,-10.88,773.437
16:08:06,-10.87,773.631
16:08:06,-10.86,773.826
16:08:06,-10.85,774.021
16:08:06,-10.84,774.217
16:08:06,-10.83,774.412
16:08:06,-10.82,774.608
16:08:06,-10.81,774.803
16:08:06,-10.8,774.995
16:08:06,-10.79,775.168
16:08:06,-10.78,775.328
16:08:06,-10.77,775.488
16:08:06,-10.76,775.648
16:08:06,-10.75,775.808
16:08:06,-10.74,775.969
16:08:06,-10.73,776.129
16:08:06,-10.72,776.29
16:08:06,-10.71,776.451
16:08:06,-10.7,776.612
16:08:06,-10.69,776.773
16:08:06,-10.68,776.935
16:08:06,-10.67,777.096
16:08:06,-10.66,777.258
16:08:06,-10.65,777.42
16:08:06,-10.64,777.582
16:08:06,-10.63,777.744
16:08:06,-10.62,777.906
16:08:06,-10.61,778.069
16:08:06,-10.6,778.231
16:08:06,-10.59,778.394
16:08:06,-10.58,778.557
16:08:06,-10.57,778.72
16:08:06,-10.56,778.883
16:08:06,-10.55,779.047
16:08:06,-10.54,779.21
16:08:06,-10.53,779.374
16:08:06,-10.52,779.538
16:08:06,-10.51,779.702
16:08:06,-10.5,779.866
16:08:06,-10.49,780.03
16:08:06,-10.48,780.195
16:08:06,-10.47,780.359
16:08:06,-10.46,780.524
16:08:06,-10.45,780.689
16:08:06,-10.44,780.854
16:08:06,-10.43,781.019
16:08:06,-10.42,781.185
